file,member,category,kind,line,ordinal,rule,statement,note
src/JGraph.Scripting/Jgs/JgsBuiltins.Matlab.cs,RegisterMatlabBuiltins,unclear,JgsValue.Shaped,310,0,V1.2 states the contract on the helper,"Define( , (args, line, col) => { Arity( , args, 2, line, col); if (args[0].Type != JgsType.Struct) { return JgsValue.Bool(false); } Dictionary<stri...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Matlab.cs,builtin:deal,handback,lambda,677,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"Dealt(args, 1, line, col)[0]",hands its argument on: the whole point of the verb
src/JGraph.Scripting/Jgs/JgsBuiltins.Matlab.cs,RegisterMultiOutputForms,unclear,JgsValue.Array,748,0,V1.2 states the contract on the helper,"Wrap( , (args, _, line, col) => { JgsValue sorted = SingleOf(env, , args, line, col); double[] original = ToDoubles( , args[0], line, col); double[...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Matlab.cs,FindSubscripts,store,add,890,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",values.Add(elements[i]),"immutable element: a number, a string or a complex scalar, for which a share is the value itself"
src/JGraph.Scripting/Jgs/JgsBuiltins.MatrixBuilders.Gallery.cs,TestMatrix,store,slot,108,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","built[i] = JgsNumericClasses.Stamp(built[i], named)","immutable element: a number, a string or a complex scalar, for which a share is the value itself"
src/JGraph.Scripting/Jgs/JgsBuiltins.MatrixBuilders.Gallery.cs,TestMatrix,store,add,136,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",rest.Add(args[i]),"immutable element: a number, a string or a complex scalar, for which a share is the value itself"
src/JGraph.Scripting/Jgs/JgsBuiltins.MatrixBuilders.cs,builtin:flipdim,handback,return,246,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return FlipAlong( , args[0], Count( , args, 1, line, col), line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.MatrixBuilders.cs,IsVectorShaped,store,add,381,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",rest.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.MatrixBuilders.cs,Celled,adopt,JgsValue.Cell,593,0,V1.2 states the contract on the helper,JgsValue built = JgsValue.Cell(elements),the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.MatrixShape.cs,builtin:eye,handback,return,21,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return ConstructorTraits( , original, BuildMatrix(dims[0], dims[1], static (r, c) => r == c ? 1.0 : 0.0), asked, line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.MatrixShape.cs,builtin:reshape,handback,lambda,143,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"Reshape(args, line, col)",Reshape may answer a wrapper over the argument's own buffer
src/JGraph.Scripting/Jgs/JgsBuiltins.MatrixShape.cs,builtin:flip,handback,return,165,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,return args[0],hands a vector back as it is
src/JGraph.Scripting/Jgs/JgsBuiltins.MatrixShape.cs,builtin:flip,handback,return,165,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return FlipAlong( , args[0], along, line, col)",hands a vector back as it is
src/JGraph.Scripting/Jgs/JgsBuiltins.MatrixShape.cs,builtin:fliplr,handback,return,184,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return ComplexStorage(flipped,shape)",hands a column back as it is
src/JGraph.Scripting/Jgs/JgsBuiltins.MatrixShape.cs,builtin:fliplr,handback,return,184,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,return args[0],hands a column back as it is
src/JGraph.Scripting/Jgs/JgsBuiltins.MatrixShape.cs,builtin:flipud,handback,return,204,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,return args[0],hands a row back as it is
src/JGraph.Scripting/Jgs/JgsBuiltins.MatrixShape.cs,builtin:flipud,handback,return,204,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return IsMatrixValue(args[0]) ? FlipRows( , args[0], line, col) : args[0]",hands a row back as it is
src/JGraph.Scripting/Jgs/JgsBuiltins.MatrixShape.cs,builtin:squeeze,handback,return,216,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,return args[0],hands a value with no singleton back as it is
src/JGraph.Scripting/Jgs/JgsBuiltins.MatrixShape.cs,builtin:permute,handback,return,245,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return PermuteDimensions( , args[0], args[1], line, col)",PermuteDimensions hands a vector back
src/JGraph.Scripting/Jgs/JgsBuiltins.MatrixShape.cs,builtin:transpose,handback,return,251,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return TransposeValue( , args[0], line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.MatrixShape.cs,builtin:ctranspose,handback,return,257,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return TransposeValue( , args[0], line, col, conjugate: true)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.MatrixShape.cs,WrapColumnwise,store,add,1183,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",rest.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.MatrixShape.cs,DiagonalOf,unclear,Reshape,2120,0,V1.2 states the contract on the helper,"column.Reshape(extracted.Length, 1)",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Meshes.cs,Connectivity,store,slot,369,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",positional[i] = args[i],"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Multitaper.cs,MultitaperSpectrum,store,add,71,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",rest.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Numeric.cs,builtin:bitcmp,handback,return,50,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return MapNumeric( , args[0], x => Mask(~BitOperand( , x, bits, line, col), bits), line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.Numeric.cs,builtin:bitget,handback,return,58,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return Zip( , args[0], args[1], (value, position) => (BitOperand( , value, bits, line, col) >> BitPosition( , position, bits, line, col)) & 1UL, li...","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.Numeric.cs,builtin:bitset,handback,return,68,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return Zip( , args[0], args[1], (value, position) => { ulong bit = 1UL << BitPosition( , position, bits, line, col); ulong original = BitOperand( ,...","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.Numeric.cs,builtin:bitshift,handback,return,89,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return Zip( , args[0], args[1], (value, shift) => { ulong original = BitOperand( , value, bits, line, col); int by = (int)shift; if (shift != Math....","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.Numeric.cs,NumberPerText,unclear,Reshape,341,0,V1.2 states the contract on the helper,"column.Reshape(numbers.Length, 1)",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Numeric.cs,builtin:pow2,handback,return,370,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return args.Count == 1 ? MapNumeric( , args[0], static x => Math.Pow(2.0, x), line, col) : Zip( , args[0], args[1], static (f, e) => Math.ScaleB(f,...","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.Numeric.cs,RegisterElementaryMath,unclear,SetNumericClass,407,0,V1.2 states the contract on the helper,"Define( , (args, line, col) => { ArityRange( , args, 1, 2, line, col); JgsValue imaginary = args.Count == 2 ? args[1] : JgsValue.Number(0); JgsValu...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Numeric.cs,builtin:gcd,handback,return,478,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return Zip( , args[0], args[1], (a, b) => Gcd(Whole( , a, line, col), Whole( , b, line, col)), line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.Numeric.cs,builtin:lcm,handback,return,484,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return Zip( , args[0], args[1], (a, b) => { double x = Whole( , a, line, col); double y = Whole( , b, line, col); double divisor = Gcd(x, y); retur...","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.Numeric.cs,builtin:factorial,handback,return,496,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return MapNumeric( , args[0], x => { if (x < 0 || x != Math.Floor(x)) { throw new JgsRuntimeException(line, col, ); } double product = 1; for (int ...","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.Numeric.cs,builtin:isprime,handback,return,562,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return MapToBool( , args[0], IsPrime, line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.Numeric.cs,builtin:full,handback,return,659,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,return args[0],hands a dense argument back as it is
src/JGraph.Scripting/Jgs/JgsBuiltins.NumericCompatibility.cs,RankedExtreme,store,slot,120,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","answer[0] = complex ? ComplexStorage(restored, SizeDims(answer[0])) : ShapedNumbers(restored.Select(v => v.Real).ToArray(), SizeDims(answer[0]))","immutable element: a number, a string or a complex scalar, for which a share is the value itself"
src/JGraph.Scripting/Jgs/JgsBuiltins.NumericCompatibility.cs,SvdFormatted,store,add,141,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",core.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.OdeFamily.cs,builtin:odextend,handback,lambda,60,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"Odextend(env, host, args, line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.Options.cs,Parse,store,add,57,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",positional.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Options.cs,Parse,store,slot,75,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",named[canonical] = args[i + 1],"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.ParametricSpectra.cs,RootedSubspace,store,add,443,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",shifted.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Pde.cs,RegisterPdeBuiltins,store,add,133,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","env.Builtins.Register( , JgsValue.Function(new BuiltinFunction( , (args, line, col) => { if (args.Count == 0) { throw new JgsRuntimeException(line,...",a registration the splitter kept whole; the store inside is an argument list for a call
src/JGraph.Scripting/Jgs/JgsBuiltins.Pde.cs,builtin:fcnchk,handback,return,133,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,return args[0],hands a handle argument back
src/JGraph.Scripting/Jgs/JgsBuiltins.Polar.cs,SplitComplexAngles,store,add,620,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",split.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Polynomials.cs,builtin:nextpow2,handback,return,55,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return MapNumeric( , args[0], Polynomials.NextPowerOfTwo, line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.Preprocessing.cs,FillBins,write,local,630,0,M7 gated setter; M3 detaches at Holders > 1,y[i] = bin < 0 ? double.NaN : bin + indexBase,"a store into a destination parameter (every parameter now reads as borrowed, not only the last): the caller allocated it for this call and nobody else holds it"
src/JGraph.Scripting/Jgs/JgsBuiltins.Preprocessing.cs,FillBins,write,local,638,1,M7 gated setter; M3 detaches at Holders > 1,y[i] = bin < 0 ? double.NaN : bin + indexBase,"a store into a destination parameter (every parameter now reads as borrowed, not only the last): the caller allocated it for this call and nobody else holds it"
src/JGraph.Scripting/Jgs/JgsBuiltins.Preprocessing.cs,FillBins,write,local,647,0,M7 gated setter; M3 detaches at Holders > 1,y[i] = bin < 0 ? double.NaN : binValues[bin],"a store into a destination parameter (every parameter now reads as borrowed, not only the last): the caller allocated it for this call and nobody else holds it"
src/JGraph.Scripting/Jgs/JgsBuiltins.Preprocessing.cs,FillBins,write,local,655,1,M7 gated setter; M3 detaches at Holders > 1,y[i] = bin < 0 ? double.NaN : binValues[bin],"a store into a destination parameter (every parameter now reads as borrowed, not only the last): the caller allocated it for this call and nobody else holds it"
src/JGraph.Scripting/Jgs/JgsBuiltins.Primitives3D.cs,NoneOrOptionColor,store,add,872,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",data.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Primitives3D.cs,NoneOrOptionColor,store,add,878,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","options.Add((args[i].Type == JgsType.String ? args[i].AsString : string.Empty, args[i + 1]))","transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Quadrature.cs,Recursive,store,add,432,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",extra.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Quadrature.cs,Dblquad,store,add,518,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",extra.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Quadrature.cs,Triplequad,store,add,563,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",extra.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Rearranged.cs,WithFirst,store,slot,227,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",copy[0] = first,"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Rearranged.cs,WithFirst,store,slot,230,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",copy[i] = args[i],"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Regex.cs,RegexOutputs,unclear,JgsValue.Cell,752,0,V1.2 states the contract on the helper,outputs[i] = JgsValue.Cell([outputs[i]]),the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Regex.cs,ReplaceMatches,store,add,1119,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",words.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Rulers.cs,builtin:num2ruler,handback,lambda,60,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"SameValue( , args, line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.Rulers.cs,builtin:ruler2num,handback,lambda,62,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"SameValue( , args, line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.ScatteredData.cs,GridData,store,slot,137,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",queryArgs[k] = args[directions + 1 + k],"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.ScatteredData.cs,SampleScattered,store,slot,1081,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",given[k] = args[k],"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.SetOperations.cs,ElementsOfPicks,adopt,Elements,260,0,M2 Share or copy,chosen[i] = picks[i].Left >= 0 ? left.Elements[picks[i].Left] : right.Elements[picks[i].Right],the result holds both inputs' dictionaries; V1.2 shares
src/JGraph.Scripting/Jgs/JgsBuiltins.SetsAndWindows.cs,IndexColumn,unclear,Reshape,350,0,V1.2 states the contract on the helper,"value.Reshape(flat.Length, 1)",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.SetsAndWindows.cs,BinCountsOf,unclear,Reshape,744,0,V1.2 states the contract on the helper,"answer.Reshape(counts.Length, 1)",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.SetsAndWindows.cs,Vector,unclear,Reshape,1141,0,V1.2 states the contract on the helper,"value.Reshape(flat.Length, 1)",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.ShortTime.cs,CrossSpectrogram,store,add,240,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",rest.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.ShortTime.cs,CrossSpectrogram,store,add,293,1,"M2: an entry holds its own wrapper (Share), or the store is not an entry",rest.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.SignalGenerators.cs,PulseTrain,store,add,319,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",extra.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.SignalTransforms.cs,builtin:fwht,handback,lambda,36,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"WalshTransform( , args, line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.SignalTransforms.cs,builtin:ifwht,handback,lambda,37,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"WalshTransform( , args, line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.SignalWindows.cs,NamedWindow,store,add,93,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",rest.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Sparse.cs,SparseBinary,store,add,391,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry","TokenType.Plus => JgsValue.Sparse(a.Add(b)), TokenType.Minus => JgsValue.Sparse(a.Add(b, -1)), TokenType.Star => JgsValue.Sparse(a.Multiply(b)), _ ...","transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Sparse.cs,SparseBinary,store,add,391,1,"M2: an entry holds its own wrapper (Share), or the store is not an entry","TokenType.Plus => JgsValue.Sparse(a.Add(b)), TokenType.Minus => JgsValue.Sparse(a.Add(b, -1)), TokenType.Star => JgsValue.Sparse(a.Multiply(b)), _ ...","transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.SparseKrylov.cs,builtin:spconvert,handback,return,128,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,return args[0],hands a non-triplet argument back
src/JGraph.Scripting/Jgs/JgsBuiltins.SparseKrylov.cs,builtin:sprandn,handback,lambda,222,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"RandomSparse(args, random, normal: true, line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.SparseKrylov.cs,builtin:sprandsym,handback,lambda,223,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"RandomSymmetric(args, random, line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.Special.cs,builtin:gammainc,handback,return,43,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return Zip( , args[0], args[1], (x, a) => upper ? SpecialFunctions.GammaUpper(a, x) : SpecialFunctions.GammaLower(a, x), line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.Special.cs,builtin:gammaincinv,handback,return,51,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return Zip( , args[0], args[1], (y, a) => SpecialFunctions.GammaInverse(a, y, upper), line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.Special.cs,builtin:betainc,handback,return,59,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return MapNumeric( , args[0], x => upper ? 1.0 - SpecialFunctions.BetaRegularized(x, a, b) : SpecialFunctions.BetaRegularized(x, a, b), line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.Special.cs,builtin:betaincinv,handback,return,70,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return MapNumeric( , args[0], y => SpecialFunctions.BetaInverse(upper ? 1.0 - y : y, a, b), line, col)","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.Special.cs,builtin:psi,handback,return,80,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,"return args.Count == 1 ? MapNumeric( , args[0], SpecialFunctions.Digamma, line, col) : MapNumeric( , args[1], x => SpecialFunctions.Polygamma(Count...","may hand back an argument, or a helper's answer that may be one; the binding shares it, so a write through the name detaches"
src/JGraph.Scripting/Jgs/JgsBuiltins.Special.cs,Guarded,unclear,JgsValue.Array,179,0,V1.2 states the contract on the helper,"throw new JgsRuntimeException(line, col, $ (Parameter ); } } private static JgsValue ZipToValue( string name, JgsValue a, JgsValue b, Func<double, ...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Special.cs,Guarded,unclear,JgsValue.Array,179,1,V1.2 states the contract on the helper,"throw new JgsRuntimeException(line, col, $ (Parameter ); } } private static JgsValue ZipToValue( string name, JgsValue a, JgsValue b, Func<double, ...",the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.SpectralMeasures.cs,ReadMeasurementInput,store,add,242,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",extra.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.SpectralMeasures.cs,ReadMeasurementInput,store,add,279,1,"M2: an entry holds its own wrapper (Share), or the store is not an entry",extra.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Statistics.Anova.cs,PairwiseComparison,store,copy,645,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",columns.AddRange(given.AsCell),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Statistics.Anova.cs,CellOf,adopt,JgsValue.Cell,903,0,M2 Share or copy,JgsValue cell = JgsValue.Cell(values),the payload comes from the caller; V1.2 states the contract on the helper
src/JGraph.Scripting/Jgs/JgsBuiltins.Statistics.Copulas.cs,ExpandSearcher,store,add,1001,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",expanded.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Statistics.Design.cs,GageStudy,store,copy,621,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",grouping.AddRange(parsed.Positional[1].AsCell),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Statistics.Distributions.cs,DistributionMoments,store,add,264,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",pieces.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Statistics.Regression.cs,RequestedFields,store,add,169,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",asked.Add(args[3].AsString),"immutable element: a number, a string or a complex scalar, for which a share is the value itself"
src/JGraph.Scripting/Jgs/JgsBuiltins.Statistics.Tests.cs,Interpolated,store,add,1265,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",extra.Add(cell[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.Statistics.cs,SimpleMean,store,add,270,0,"M2: an entry holds its own wrapper (Share), or the store is not an entry",rest.Add(args[i]),"transient: an argument list, an option table or a working list built for one call; not an entry a later statement can read"
src/JGraph.Scripting/Jgs/JgsBuiltins.StringArrays.cs,WrapCharMatrix,mutate,MarkCharMatrix,174,0,M4 fresh wrapper or the entry's own,return picked.MarkCharMatrix(),tags the picked value the caller just built
src/JGraph.Scripting/Jgs/JgsBuiltins.StringEditing.cs,builtin:char,handback,return,56,0,M2: shared at the binding (CopyForBinding); not on JgsBuiltins.MintingBuiltins,return only,hands a char row back as it is
